mae_fold_0,mae_fold_1,mae_fold_2,mae_fold_3,mae_avg,mae_std,params
0.7253542181253766,0.7322416817743619,0.7261269775266163,0.7160572832001395,0.7249450401566235,0.005783545737087669,"{numIters=25, seed=42, beta=15.0, alpha=0.6, numFactors=4}"
0.7485337010688934,0.743561630611897,0.745130031541607,0.7433140881563755,0.7451348628446932,0.002082210648547683,"{numIters=75, seed=42, beta=25.0, alpha=0.2, numFactors=12}"
0.696105160771875,0.6946301083151668,0.6941661936459288,0.6962345977811031,0.6952840151285185,9.020818331067481E-4,"{numIters=75, seed=42, beta=15.0, alpha=0.8, numFactors=4}"
0.691492786296896,0.686220705667801,0.6895035157490595,0.6900434634652914,0.6893151177947621,0.0019289639525942627,"{numIters=75, seed=42, beta=5.0, alpha=0.6, numFactors=12}"
0.7004681092929941,0.6950725117523627,0.702380945423402,0.6985796165729063,0.6991252957604164,0.002698389654172896,"{numIters=100, seed=42, beta=5.0, alpha=0.4, numFactors=8}"
0.7304310093348125,0.7265389284170217,0.7199935807959335,0.7228869128393317,0.7249626078467749,0.003917522845194208,"{numIters=25, seed=42, beta=15.0, alpha=0.4, numFactors=12}"
0.7329591829954211,0.729740887830262,0.7379641272320026,0.7342287694121185,0.733723241867451,0.002944639044565904,"{numIters=50, seed=42, beta=25.0, alpha=0.2, numFactors=8}"
0.7021474400129833,0.6984685428322482,0.7032569055513512,0.6997416532265655,0.7009036354057872,0.0018950467478019396,"{numIters=75, seed=42, beta=5.0, alpha=0.4, numFactors=8}"
0.7083975427395341,0.7045599929032431,0.7042611024656783,0.704262767459023,0.7053703513918697,0.001751980570955374,"{numIters=100, seed=42, beta=15.0, alpha=0.4, numFactors=12}"
0.6945626451510195,0.6909464710791615,0.6911947473242454,0.6929247479124725,0.6924071528667247,0.0014592438198421927,"{numIters=50, seed=42, beta=5.0, alpha=0.6, numFactors=12}"
0.7253554837760589,0.7247718951913581,0.7304565107574322,0.7248437175136111,0.7263569018096151,0.002377583032017262,"{numIters=75, seed=42, beta=25.0, alpha=0.2, numFactors=4}"
0.6960519014629007,0.6938615952420614,0.6955469797628899,0.6965924252497403,0.6955132254293981,0.0010227250060559072,"{numIters=100, seed=42, beta=15.0, alpha=0.6, numFactors=4}"
0.7183501112925665,0.7128681414199715,0.7098262100311605,0.7108881625332255,0.712983156319231,0.003285298424117142,"{numIters=75, seed=42, beta=25.0, alpha=0.6, numFactors=12}"
0.6939461430700933,0.6921222144781992,0.6940302982094099,0.6944880814654262,0.6936466843057821,9.039901291008413E-4,"{numIters=100, seed=42, beta=5.0, alpha=0.6, numFactors=4}"
0.7019977021474092,0.7029415658497332,0.7001661734401969,0.7002104641283351,0.7013289763914186,0.00118857259810146,"{numIters=50, seed=42, beta=25.0, alpha=0.8, numFactors=4}"
0.694471854534083,0.6933341018087286,0.6954063766497168,0.6981442411454178,0.6953391435344866,0.0017780238630912386,"{numIters=100, seed=42, beta=15.0, alpha=0.6, numFactors=8}"
0.7099292838810299,0.7058076231930572,0.7032068445513255,0.7060943639050407,0.7062595288826133,0.002398826879797885,"{numIters=75, seed=42, beta=15.0, alpha=0.4, numFactors=12}"
0.7295188171441372,0.7260979680464213,0.727065673979822,0.7260825723177388,0.7271912578720299,0.0014015856895163395,"{numIters=50, seed=42, beta=5.0, alpha=0.2, numFactors=12}"
