mae_fold_0,mae_fold_1,mae_fold_2,mae_fold_3,mae_avg,mae_std,numFactors,lambda,gamma,numIters,seed
1.081895524369088,1.0833846243972083,1.0832818559153747,1.082888747821008,1.0828626881256698,5.88260985286335E-4,12,1.0,0.001,100,42
0.0,0.0,0.0,0.0,0.0,0.0,4,1.0,1.0,50,42
1.003469213486342,1.0051888104213342,1.0048260260518955,1.0044809921925186,1.0044912605380225,6.409620510909482E-4,8,0.1,0.001,75,42
1.023331986489367,1.0249250904511054,1.0241273530718535,1.023375266423259,1.0239399241088962,6.507896720840405E-4,12,0.1,0.001,50,42
0.9866444394477722,0.9891056211221273,0.988201193377695,0.9877233714792233,0.9879186563567044,8.87479216230876E-4,8,0.001,0.001,100,42
1.0823820233669557,1.083066500233748,1.0830688313814316,1.0831752657951879,1.0829231551943308,3.1549673590888224E-4,8,1.0,0.001,100,42
1.0010621934475328,1.0013272325514357,1.0008840328524249,1.0015934208419794,1.0012167199233433,2.686427655604674E-4,4,0.1,0.001,75,42
0.0,0.0,0.0,0.0,0.0,0.0,4,0.001,1.0,100,42
0.0,0.0,0.0,0.0,0.0,0.0,12,0.01,0.1,100,42
1.0187165583449922,1.023946948542646,1.0216869113528975,1.0216138526022647,1.0214910677107,0.0018562518513732082,4,0.001,0.01,50,42
0.0,0.0,0.0,0.0,0.0,0.0,4,0.1,1.0,50,42
1.0473194302989293,1.046648814049498,1.0468190960219255,1.0437821989374025,1.0461423848269389,0.0013847673157593647,12,0.01,0.01,25,42
1.1273310228457507,1.1253198271139038,1.125902444495391,1.1240100265082644,1.1256408302408274,0.0011924509299719975,12,0.001,0.01,50,42
0.9864642853493975,0.9893176905944654,0.9870879058874752,0.9864775732029817,0.98733686375858,0.001171049562834638,4,0.01,0.01,25,42
1.121823956483672,1.1223754392271101,1.120504947450416,1.1234293872767516,1.1220334326094876,0.0010542538935595974,8,0.001,0.01,75,42
0.9726180580708601,0.9739955267815303,0.972634454468216,0.972165575280877,0.9728534036503709,6.857257831618423E-4,4,0.1,0.01,25,42
1.1214461275720264,1.1233055480910854,1.122762138738812,1.1221786751079097,1.1224231223774586,6.906302467251257E-4,12,1.0,0.001,25,42
0.0,0.0,0.0,0.0,0.0,0.0,12,0.01,1.0,50,42
1.1214956012653754,1.1228659153723894,1.1226584080246098,1.1227072391908615,1.1224317909633093,5.459263163676176E-4,8,1.0,0.001,25,42
0.0,0.0,0.0,0.0,0.0,0.0,4,0.01,1.0,75,42
1.0532855354405328,1.053746074880053,1.05366312936466,1.054998876176777,1.0539234039655057,6.447296341802599E-4,8,1.0,0.01,100,42
1.1218135219941154,1.122356496684559,1.1214549096611723,1.122780404984624,1.1221013333311176,5.066916158541976E-4,4,1.0,0.001,25,42
0.0,0.0,0.0,0.0,0.0,0.0,4,1.0,1.0,25,42
1.1178838431027625,1.1176713386740669,1.1193422356825862,1.1198615966225356,1.1186897535204878,9.334893717234234E-4,4,0.1,0.1,100,42
1.2152067185447943,1.2178630865225055,1.2172405468333625,1.217337442011019,1.2169119484779203,0.00101260731907713,4,0.01,0.1,25,42
1.05077963584126,1.051385042246195,1.0513765651120515,1.0525968860242854,1.051534532305948,6.606370046357085E-4,8,1.0,0.01,50,42
0.0,0.0,0.0,0.0,0.0,0.0,8,1.0,1.0,100,42
1.2820116813905673,1.2885454951160389,1.2837610146705127,1.2849042057877738,1.284805599241223,0.0023923669391977677,4,0.001,0.1,50,42
1.0505366613784308,1.0519306887582265,1.0517732232040622,1.052641290208286,1.0517204658872514,7.576753155657852E-4,12,1.0,0.01,50,42
1.0477918037314964,1.0484200377263981,1.0471227824145986,1.0479282316205012,1.0478157138732487,4.6330153901044674E-4,4,0.01,0.001,25,42
0.0,0.0,0.0,0.0,0.0,0.0,8,0.01,1.0,100,42
1.0519344258299388,1.0543051946050395,1.0533756362060467,1.0535877755240157,1.0533007580412603,8.60776146469025E-4,8,0.01,0.001,25,42
1.0887503304534127,1.089557973705279,1.0895508629673791,1.08962234015592,1.0893703768204976,3.590650568240066E-4,8,1.0,0.001,75,42
0.9945634210070727,0.9961739732918501,0.9958575335185698,0.9954807150973339,0.9955189107287066,6.037780779911497E-4,8,0.1,0.001,100,42
1.052045637595693,1.0525369302390915,1.0524995666854626,1.0537912156559583,1.0527183375440514,6.489148562005017E-4,8,1.0,0.01,75,42
1.0581820019668424,1.0600839206337977,1.058844767039984,1.0579140650180796,1.0587561886646761,8.380902264264231E-4,12,0.01,0.001,25,42
1.1364747099490309,1.13466241226599,1.1347333504746608,1.1346769330990705,1.135136851447188,7.728673607700349E-4,12,0.01,0.01,75,42
1.0888159164785312,1.0892584893886559,1.0887533690148696,1.0899916558673373,1.0892048576873483,4.942279384837982E-4,4,1.0,0.001,75,42
1.0989695632292447,1.1005721653878835,1.10034318850852,1.0998621211757313,1.0999367595753449,6.144031019892776E-4,12,1.0,0.001,50,42
1.0781434929894087,1.0787747761148927,1.0785590037143156,1.0801051012234857,1.0788955935105258,7.342434261834552E-4,12,1.0,0.1,75,42
0.0,0.0,0.0,0.0,0.0,0.0,12,0.1,1.0,75,42
0.9908733696922333,0.991467093771887,0.9910165458747636,0.989548623676919,0.9907264082539508,7.144174287010789E-4,12,0.1,0.01,25,42
1.0788686339827183,1.078709984911887,1.078339462484297,1.0803324609626674,1.0790626355853925,7.578645892050082E-4,8,1.0,0.1,75,42
0.0,0.0,0.0,0.0,0.0,0.0,12,0.001,1.0,100,42
0.0,0.0,0.0,1.4584136365906917,0.3646034091476729,0.6315116292565927,8,0.001,0.1,75,42
0.0,0.0,0.0,0.0,0.0,0.0,12,0.001,0.1,50,42
0.0,0.0,0.0,0.0,0.0,0.0,12,0.1,1.0,50,42
1.091660305448496,1.0927370014448117,1.0907274122495512,1.0934771099044298,1.0921504572618221,0.0010451491783225342,8,0.01,0.01,75,42
1.2982129330018026,1.3050602547454844,1.3008059561813097,1.3010715143112395,1.301287664559959,0.002447711929268207,4,0.001,0.1,75,42
0.0,0.0,0.0,0.0,0.0,0.0,12,1.0,1.0,100,42
